Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,178.300003,178.300003,175.259995,176.619995,172.58734099999998,858200
2017-01-04,177.080002,178.389999,175.580002,177.350006,173.30069,759700
2017-01-05,175.889999,178.630005,174.83999599999999,178.429993,174.356018,840600
2017-01-06,178.100006,180.690002,178.100006,180.0,175.890182,732800
2017-01-09,179.830002,180.029999,176.869995,177.220001,173.173645,634700
2017-01-10,176.58999599999999,177.699997,175.639999,176.820007,172.782791,602900
2017-01-11,176.58999599999999,177.889999,174.259995,175.169998,171.170456,1118300
2017-01-12,174.899994,177.020004,173.639999,176.58999599999999,172.558029,679100
2017-01-13,176.33999599999999,176.929993,175.470001,176.259995,172.23556499999998,471400
2017-01-17,176.220001,178.149994,174.850006,176.309998,172.284424,807800
2017-01-18,176.66000400000001,177.759995,175.470001,176.570007,172.538498,609900
2017-01-19,175.830002,175.830002,173.919998,175.220001,171.219315,594400
2017-01-20,175.380005,177.369995,174.830002,176.970001,172.92936699999998,564000
2017-01-23,176.580002,177.5,175.759995,176.899994,172.860947,519100
2017-01-24,177.309998,177.990005,174.509995,175.559998,171.551544,746900
2017-01-25,174.759995,175.71000700000002,173.309998,173.429993,169.470169,957600
2017-01-26,173.720001,175.050003,173.169998,174.21000700000002,170.23239099999998,671000
2017-01-27,174.520004,174.720001,172.119995,173.119995,169.16726699999998,577900
2017-01-30,173.029999,173.869995,171.529999,172.110001,168.18031299999998,692600
2017-01-31,172.5,174.41000400000001,172.149994,173.309998,169.352921,963000
2017-02-01,172.21000700000002,173.58999599999999,169.5,169.610001,165.737411,1181200
2017-02-02,171.33999599999999,176.850006,171.08999599999999,175.53999299999998,171.531998,1514700
2017-02-03,176.690002,179.0,172.919998,173.529999,169.567902,908100
2017-02-06,173.690002,175.529999,172.679993,174.820007,170.828445,645000
2017-02-07,174.600006,176.520004,174.28999299999998,175.720001,171.707886,697200
2017-02-08,175.71000700000002,179.330002,174.96000700000002,178.5,174.424423,928100
2017-02-09,178.5,179.110001,177.850006,178.25,174.18013,634900
2017-02-10,177.220001,180.270004,177.149994,179.869995,175.76315300000002,591900
2017-02-13,180.41000400000001,180.41000400000001,176.78999299999998,178.550003,174.473282,884300
2017-02-14,177.940002,178.610001,175.71000700000002,178.46000700000002,174.385345,533800
2017-02-15,177.320007,178.610001,175.759995,177.830002,173.769714,637000
2017-02-16,178.279999,179.25,177.300003,179.070007,174.981415,569500
2017-02-17,179.270004,179.91000400000001,177.169998,178.53999299999998,174.463501,498600
2017-02-21,178.029999,181.679993,177.899994,181.100006,176.965073,609900
2017-02-22,181.300003,181.83999599999999,178.679993,180.71000700000002,176.583954,497900
2017-02-23,181.610001,183.130005,180.949997,182.75,178.577377,675500
2017-02-24,182.990005,183.330002,181.240005,183.059998,178.880295,515900
2017-02-27,183.559998,184.139999,182.759995,183.490005,179.300491,362100
2017-02-28,183.720001,184.429993,182.83999599999999,183.779999,179.583862,794300
2017-03-01,183.330002,184.880005,181.800003,183.309998,179.124603,594000
2017-03-02,183.279999,184.279999,181.429993,182.83999599999999,178.665314,524000
2017-03-03,182.0,182.300003,179.440002,181.169998,177.03346299999998,420400
2017-03-06,180.240005,183.300003,180.139999,182.830002,178.655563,719100
2017-03-07,182.91000400000001,183.279999,181.66000400000001,183.050003,178.870529,428000
2017-03-08,183.490005,184.240005,181.33999599999999,181.529999,177.38523899999998,806800
2017-03-09,181.759995,182.41000400000001,178.179993,178.66000400000001,174.58076499999999,698600
2017-03-10,178.66000400000001,181.509995,176.149994,177.770004,173.711105,576700
2017-03-13,177.699997,179.270004,177.309998,178.009995,173.945618,833600
2017-03-14,178.41000400000001,179.309998,177.080002,178.639999,174.561218,585600
2017-03-15,179.110001,184.179993,179.110001,183.570007,179.378677,1018400
2017-03-16,183.03999299999998,186.270004,182.649994,184.899994,180.678299,1009100
2017-03-17,185.71000700000002,186.880005,184.770004,185.860001,181.616379,1673300
2017-03-20,185.949997,186.580002,184.259995,184.83999599999999,180.619644,714100
2017-03-21,185.179993,186.880005,184.25,185.570007,181.333008,803800
2017-03-22,186.550003,186.550003,184.490005,186.139999,181.889999,529400
2017-03-23,185.860001,187.899994,185.759995,186.75,182.486069,957000
2017-03-24,187.320007,188.0,186.190002,186.619995,182.359024,524800
2017-03-27,186.080002,187.050003,184.559998,184.860001,180.639206,471600
2017-03-28,184.869995,185.669998,182.869995,185.059998,180.834641,586200
2017-03-29,183.169998,184.570007,182.419998,183.479996,180.677078,708200
2017-03-30,182.990005,183.720001,181.169998,183.320007,180.519531,424300
2017-03-31,182.53999299999998,184.75,182.5,183.600006,180.79525800000002,659400
2017-04-03,183.619995,184.0,182.009995,183.529999,180.726318,395800
2017-04-04,183.490005,185.5,182.83999599999999,184.199997,181.386093,493700
2017-04-05,183.940002,185.869995,182.990005,185.360001,182.528366,538800
