,Date,Open,High,Low,Close,Volume,Adj Close,Up or Down,100da,40da,20da
391,1/17/2012,26.620001000000002,27.34,26.41,26.6,4651600,26.6,-1.0,28.128799940000036,29.760249975000004,27.59100005
392,1/18/2012,26.690001000000002,26.879998999999998,26.25,26.809998999999998,1260200,26.809998999999998,1.0,28.158199920000033,29.588499950000006,27.5315
393,1/19/2012,27.190001000000002,27.74,26.610001,26.76,1246300,26.76,-1.0,28.194699910000036,29.442500000000006,27.482
394,1/20/2012,26.9,27.0,26.4,26.6,662300,26.6,-1.0,28.223399910000033,29.313500000000005,27.417
395,1/23/2012,26.809998999999998,27.209999,26.6,26.77,594600,26.77,-1.0,28.243999920000032,29.181000000000004,27.377
396,1/24/2012,26.629998999999998,27.68,26.440001000000002,27.42,858000,27.42,1.0,28.271899930000036,29.080249975000008,27.359499999999997
397,1/25/2012,27.27,28.01,27.049999,27.969998999999998,611200,27.969998999999998,1.0,28.304199920000038,28.987999950000006,27.36299995
398,1/26/2012,28.07,29.58,28.0,28.940001000000002,1271100,28.940001000000002,1.0,28.353599930000037,28.897499950000004,27.3815
399,1/27/2012,28.5,29.719998999999998,28.5,29.33,748400,29.33,1.0,28.416199930000033,28.83699995,27.422500000000003
400,1/30/2012,29.49,29.610001,28.530001000000002,29.57,729000,29.57,1.0,28.482499920000038,28.7577499,27.464500000000005
401,1/31/2012,29.9,30.0,28.870001000000002,29.07,956400,29.07,-1.0,28.534799920000037,28.66949995,27.49000005000001
402,2/1/2012,29.07,29.700001,29.0,29.58,523200,29.58,1.0,28.594499910000035,28.576499974999997,27.56500005000001
403,2/2/2012,29.719998999999998,30.879998999999998,29.610001,30.25,805700,30.25,1.0,28.667299920000037,28.472250024999994,27.69200010000001
404,2/3/2012,30.41,31.33,30.25,31.15,764500,31.15,1.0,28.74999993000004,28.379250049999996,27.893500050000007
405,2/6/2012,31.1,31.9,31.049999,31.799999,652100,31.799999,1.0,28.82719992000004,28.31950005,28.138000000000005
406,2/7/2012,31.799999,31.799999,30.82,31.6,1021600,31.6,-1.0,28.899799920000035,28.337250074999996,28.355500000000006
407,2/8/2012,31.6,32.009997999999996,31.290001,31.93,623700,31.93,1.0,28.970899920000033,28.359500049999998,28.570999950000004
408,2/9/2012,32.0,32.900002,31.43,32.580002,1277100,32.580002,1.0,29.038699950000037,28.413750099999994,28.788500050000003
409,2/10/2012,32.259997999999996,32.27,29.84,31.1,1874200,31.1,-1.0,29.091999950000037,28.455000074999994,28.931000050000005
410,2/13/2012,31.549999,32.060001,30.9,31.49,1157900,31.49,-1.0,29.14679995000003,28.52900004999999,29.366000000000007
411,2/14/2012,31.74,33.790001000000004,31.4,33.169998,1810800,33.169998,1.0,29.219999930000032,28.642749974999994,29.694499900000004
412,2/15/2012,33.099998,34.41,32.27,33.599998,2761800,33.599998,1.0,29.29969992000003,28.78274992499999,30.033999850000008
413,2/16/2012,33.5,34.509997999999996,32.540001000000004,34.18,2219700,34.18,1.0,29.377699930000027,28.94349992499999,30.404999850000006
414,2/17/2012,33.990002000000004,34.970001,33.5,34.970001,1376700,34.970001,1.0,29.472199940000028,29.120249949999987,30.82349990000001
415,2/21/2012,34.869999,34.869999,33.810001,34.5,1135800,34.5,-1.0,29.55529993000003,29.29349994999999,31.209999900000007
416,2/22/2012,34.5,34.720001,32.5,34.220001,1654600,34.220001,-1.0,29.65159994000003,29.454749974999988,31.54999995000001
417,2/23/2012,33.990002000000004,34.970001,33.560001,34.529999,820400,34.529999,1.0,29.755699920000026,29.62049994999999,31.87799995000001
418,2/24/2012,34.23,34.52,33.27,33.75,959900,33.75,-1.0,29.849299930000026,29.74999994999999,32.1184999
419,2/27/2012,33.41,34.0,33.0,33.619999,606000,33.619999,1.0,29.948199920000025,29.87774992499999,32.33299985000001
420,2/28/2012,33.639998999999996,34.439999,33.169998,33.810001,612200,33.810001,1.0,30.049699930000024,30.00474994999999,32.5449999
421,2/29/2012,33.810001,34.119999,33.139998999999996,33.41,535700,33.41,-1.0,30.13009992000002,30.125999974999992,32.76199989999999
422,3/1/2012,33.509997999999996,34.5,33.310001,34.41,703500,34.41,1.0,30.20459993000002,30.284249974999994,33.003499899999994
423,3/2/2012,34.400002,34.5,33.709998999999996,34.040001000000004,550000,34.040001000000004,-1.0,30.27509994000002,30.442500024999998,33.19299994999999
424,3/5/2012,34.349998,34.400002,33.459998999999996,33.77,467000,33.77,-1.0,30.333999950000017,30.608749999999997,33.32399994999999
425,3/6/2012,33.25,33.279999,32.619999,33.110001000000004,573800,33.110001000000004,-1.0,30.388999950000017,30.763750024999997,33.389500049999995
426,3/7/2012,33.119999,33.310001,32.91,33.119999,364900,33.119999,,30.442199950000017,30.910499999999995,33.46549999999999
427,3/8/2012,33.110001000000004,33.490002000000004,33.040001000000004,33.07,633300,33.07,-1.0,30.49349994000002,31.046749974999994,33.522499999999994
428,3/9/2012,33.200001,35.310001,33.200001,34.740002000000004,1553400,34.740002000000004,1.0,30.56039997000002,31.209500024999993,33.6305
429,3/12/2012,34.689999,36.290001000000004,34.599998,36.009997999999996,1963300,36.009997999999996,1.0,30.64629995000002,31.403499974999995,33.8759999
430,3/13/2012,36.509997999999996,36.59,35.5,36.09,1001600,36.09,-1.0,30.72379995000002,31.73599994999999,34.10599989999999
431,3/14/2012,36.0,36.0,34.799999,35.290001000000004,851500,35.290001000000004,-1.0,30.800999960000016,31.953249974999995,34.21200004999999
432,3/15/2012,35.279999,35.48,34.779999,35.0,571600,35.0,-1.0,30.877599960000015,32.157999999999994,34.282000149999995
433,3/16/2012,34.900002,35.889998999999996,34.830002,35.32,729300,35.32,1.0,30.950499950000015,32.37199999999999,34.33900015
434,3/19/2012,35.259997999999996,35.32,34.540001000000004,34.98,1015600,34.98,-1.0,31.01479996000002,32.58149999999999,34.339500099999995
435,3/20/2012,34.98,35.200001,34.57,34.959998999999996,567000,34.959998999999996,-1.0,31.08189995000002,32.78624997499999,34.36250005
436,3/21/2012,34.939999,35.299999,34.599998,35.150002,607200,35.150002,1.0,31.15359997000002,32.97950002499999,34.4090001
437,3/22/2012,34.970001,35.150002,34.299999,34.400002,522400,34.400002,-1.0,31.209999990000014,33.140250099999996,34.402500249999996
438,3/23/2012,34.259997999999996,34.630001,33.150002,34.080002,1170600,34.080002,-1.0,31.25210000000002,33.268750125,34.41900035
439,3/26/2012,35.59,38.09,35.040001000000004,37.400002,3140500,37.400002,1.0,31.33240001000002,33.470500175,34.608000499999996
440,3/27/2012,37.16,39.950001,37.029999,37.939999,2539200,37.939999,1.0,31.423000010000024,33.679750150000004,34.8145004
441,3/28/2012,37.779999,38.439999,37.110001000000004,37.849998,955000,37.849998,1.0,31.514400000000023,33.8992501,35.0365003
442,3/29/2012,38.189999,38.189999,37.029999,37.330002,796400,37.330002,-1.0,31.563100030000022,34.09300015,35.1825004
443,3/30/2012,37.52,37.939999,36.68,37.240002000000004,886400,37.240002000000004,-1.0,31.612400040000026,34.2677502,35.34250045
444,4/2/2012,37.330002,37.970001,36.529999,36.580002,1028600,36.580002,-1.0,31.665500060000028,34.40350024999999,35.48300055000001
445,4/3/2012,36.700001,38.470001,36.669998,38.009997999999996,1098100,38.009997999999996,1.0,31.727200040000024,34.558750225,35.728000400000006
446,4/4/2012,35.27,35.490002000000004,34.689999,35.0,4481800,35.0,-1.0,31.76840005000003,34.643750225,35.822000450000004
447,4/5/2012,35.099998,35.439999,34.41,34.48,1509400,34.48,-1.0,31.79990005000003,34.707500225,35.89250045000001
448,4/9/2012,34.099998,34.290001000000004,33.099998,33.150002,1655700,33.150002,-1.0,31.795000080000026,34.721750225,35.813000450000004
449,4/10/2012,33.150002,33.849998,32.099998,32.459998999999996,1847700,32.459998999999996,-1.0,31.787400060000028,34.7557502,35.635500500000006
450,4/11/2012,33.240002000000004,33.290001000000004,32.009997999999996,33.09,1105500,33.09,-1.0,31.77900006000003,34.7957502,35.48550050000001
451,4/12/2012,33.77,34.48,32.919998,33.439999,1033900,33.439999,-1.0,31.76400006000003,34.802500224999996,35.39300040000001
452,4/13/2012,33.939999,34.040001000000004,32.849998,33.59,649600,33.59,-1.0,31.763100060000035,34.80225027499999,35.32250040000001
453,4/16/2012,33.41,33.700001,32.09,32.25,1099600,32.25,-1.0,31.75960008000003,34.754000274999996,35.16900040000001
454,4/17/2012,32.43,33.07,32.040001000000004,32.240002000000004,1115500,32.240002000000004,-1.0,31.76440010000003,34.685750299999995,35.03200050000001
455,4/18/2012,32.09,32.75,31.530001000000002,32.66,823100,32.66,1.0,31.77030010000003,34.639750299999996,34.917000550000004
456,4/19/2012,32.75,33.43,32.5,33.16,774900,33.16,1.0,31.787400090000023,34.613250275,34.817500450000004
457,4/20/2012,33.139998999999996,33.73,32.939999,33.16,821800,33.16,1.0,31.802400090000024,34.579000300000004,34.755500350000005
458,4/23/2012,32.860001000000004,32.970001,31.709999,31.940001000000002,890800,31.940001000000002,-1.0,31.796200090000024,34.533750325,34.64850030000001
