Date,Open,High,Low,Close,Adj Close,Volume
2017-01-19,72.059998,73.110001,71.629997,71.66999799999999,70.003212,4121300
2017-01-20,72.389999,73.400002,72.279999,72.629997,70.940895,3513000
2017-01-23,72.949997,73.0,71.099998,72.650002,70.960426,4707200
2017-01-24,74.010002,76.519997,73.93,76.010002,74.242287,6509200
2017-01-25,79.779999,81.260002,79.099998,80.019997,78.159012,13358900
2017-01-26,79.839996,81.66999799999999,78.360001,78.470001,76.645073,9977800
2017-01-27,78.860001,80.040001,78.139999,79.519997,77.670654,5244200
2017-01-30,79.279999,79.860001,78.510002,79.220001,77.37764,3845900
2017-01-31,79.110001,79.910004,77.800003,79.730003,77.875771,3617800
2017-02-01,80.470001,80.699997,78.459999,79.160004,77.31903100000001,3897800
2017-02-02,79.18,79.93,78.800003,79.230003,77.387405,2982700
2017-02-03,79.379997,79.849998,78.980003,79.129997,77.28971899999999,2624900
2017-02-06,79.0,79.650002,78.550003,78.940002,77.10414899999999,2307400
2017-02-07,79.339996,79.589996,78.650002,79.050003,77.211586,2629200
2017-02-08,77.75,77.889999,76.139999,77.08000200000001,75.287399,4499200
2017-02-09,77.739998,78.58000200000001,77.349998,78.050003,76.234848,2884900
2017-02-10,78.199997,78.449997,76.839996,77.360001,75.560898,2878200
2017-02-13,78.0,78.66999799999999,77.800003,78.470001,76.645073,2399900
2017-02-14,77.349998,77.470001,75.980003,76.410004,74.63298,5389000
2017-02-15,76.5,77.0,75.809998,76.010002,74.242287,3362100
2017-02-16,76.5,77.699997,75.779999,75.949997,74.18366999999999,2946400
2017-02-17,75.75,75.809998,74.260002,74.910004,73.16787,4790700
2017-02-21,74.940002,75.550003,74.639999,74.900002,73.15810400000001,3437500
2017-02-22,74.720001,75.470001,74.260002,74.470001,72.738106,2811400
2017-02-23,74.910004,75.389999,74.300003,74.589996,72.855301,2888100
2017-02-24,73.120003,74.660004,72.75,74.650002,72.91391800000001,4087500
2017-02-27,74.589996,76.209999,74.040001,76.099998,74.330185,4015500
2017-02-28,75.900002,77.620003,75.699997,76.879997,75.092049,5078100
2017-03-01,78.129997,78.5,76.599998,78.32,76.498566,4667800
2017-03-02,78.43,79.150002,76.08000200000001,76.279999,74.506004,4867100
2017-03-03,76.66999799999999,78.220001,76.660004,77.540001,75.73670200000001,3223100
2017-03-06,76.970001,77.599998,75.43,76.800003,75.01391600000001,3855000
2017-03-07,76.800003,77.379997,75.949997,76.800003,75.01391600000001,2123200
2017-03-08,76.68,77.150002,76.260002,76.449997,74.67205,1648500
2017-03-09,76.059998,76.07,73.07,74.260002,72.53299,5024800
2017-03-10,75.010002,75.480003,74.529999,75.0,73.255775,2747200
2017-03-13,74.870003,76.010002,74.730003,75.699997,73.939491,2104200
2017-03-14,75.269997,75.800003,74.470001,75.699997,73.939491,2355000
2017-03-15,75.559998,76.949997,74.900002,76.720001,74.935776,3205800
2017-03-16,77.050003,77.870003,76.459999,77.139999,75.346008,2516000
2017-03-17,77.300003,77.620003,76.650002,76.870003,75.08228299999999,3394300
2017-03-20,76.889999,77.599998,76.010002,76.41999799999999,74.642746,3514900
2017-03-21,76.839996,77.010002,73.139999,73.220001,71.517166,5142600
2017-03-22,72.980003,75.040001,71.379997,74.93,73.18740799999999,3583900
2017-03-23,74.650002,76.290001,74.050003,76.190002,74.418098,3575700
2017-03-24,79.68,81.099998,77.57,78.18,76.361816,8681900
2017-03-27,77.230003,79.120003,76.82,78.57,76.742752,3534000
2017-03-28,78.720001,81.0,78.589996,80.559998,78.68647,4000400
2017-03-29,80.0,81.489998,79.550003,81.389999,79.993652,4498400
2017-03-30,81.07,84.279999,80.900002,83.75,82.313164,6704000
2017-03-31,83.610001,84.0,82.389999,82.529999,81.11409,4155100
2017-04-03,82.599998,82.93,80.510002,82.139999,80.73078199999999,4051500
2017-04-04,81.870003,83.410004,81.5,82.989998,81.5662,2902400
2017-04-05,83.370003,84.730003,82.059998,82.699997,81.281174,4093400
2017-04-06,82.800003,84.33000200000001,82.5,84.089996,82.64733100000001,3160000
2017-04-07,84.059998,85.370003,83.059998,85.16999799999999,83.708801,4234900
2017-04-10,85.400002,86.260002,84.099998,84.779999,83.32549300000001,5373600
2017-04-11,86.550003,88.0,84.720001,86.050003,84.573708,7809000
2017-04-12,86.25,86.480003,83.690002,84.209999,82.765266,5763900
2017-04-13,83.800003,84.75,83.019997,83.5,82.067451,5045700
2017-04-17,83.58000200000001,84.449997,83.07,84.160004,82.716125,3868300
2017-04-18,83.82,84.18,82.550003,82.870003,81.448265,3799000
2017-04-19,83.440002,83.83000200000001,82.629997,82.800003,81.379463,2625200
2017-04-20,83.379997,84.589996,83.230003,84.410004,82.961838,2796400
2017-04-21,84.650002,84.82,83.110001,83.110001,81.684143,2670500
