Date,Open,High,Low,Close,Adj Close,Volume,300ma,100ma,40ma,20ma
2017-01-27,251.380005,253.0,248.520004,252.949997,252.949997,3166300,237.9916653888889,237.9916653888889,237.9916653888889,237.9916653888889
2017-01-30,252.52999900000003,255.289993,247.100006,250.630005,250.630005,3801100,238.65684115789472,238.65684115789472,238.65684115789472,238.65684115789472
2017-01-31,249.240005,255.889999,247.699997,251.929993,251.929993,4116100,239.32049874999998,239.32049874999998,239.32049874999998,239.32049874999998
2017-02-01,253.050003,253.199997,249.050003,249.240005,249.240005,3958800,239.79285619047616,239.79285619047616,239.79285619047616,240.93299874999997
2017-02-02,248.339996,252.419998,247.710007,251.550003,251.550003,2499800,240.32727195454544,240.32727195454544,240.32727195454544,242.16099865
2017-02-03,251.910004,252.179993,249.679993,251.330002,251.330002,2186700,240.8056515217391,240.8056515217391,240.8056515217391,243.38999875
2017-02-06,251.0,257.820007,250.630005,257.769989,257.769989,3562500,241.51249891666666,241.51249891666666,241.51249891666666,244.82799845
2017-02-07,258.190002,260.0,256.420013,257.480011,257.480011,4244800,242.15119939999997,242.15119939999997,242.15119939999997,246.13799904999996
2017-02-08,257.350006,263.359985,256.200012,262.079987,262.079987,3933000,242.9176912307692,242.9176912307692,242.9176912307692,247.74849864999996
2017-02-09,266.25,271.179993,266.149994,269.200012,269.200012,7820200,243.8911105185185,243.8911105185185,243.8911105185185,249.72199944999997
2017-02-10,269.790009,270.950012,266.109985,269.230011,269.230011,3619700,244.79607124999998,244.79607124999998,244.79607124999998,251.70400019999997
2017-02-13,270.73999,280.790009,270.51001,280.600006,280.600006,7029600,246.03068968965513,246.03068968965513,246.03068968965513,253.84650049999996
2017-02-14,279.02999900000003,287.390015,278.609985,280.980011,280.980011,7329400,247.19566706666663,247.19566706666663,247.19566706666663,256.11650094999993
2017-02-15,280.0,282.23999,276.440002,279.76001,279.76001,4947900,248.24612974193545,248.24612974193545,248.24612974193545,258.18650139999994
2017-02-16,277.600006,280.0,268.5,268.950012,268.950012,7077300,248.89312606249996,248.89312606249996,248.89312606249996,259.44600224999994
2017-02-17,265.799988,272.890015,264.149994,272.230011,272.230011,6257100,249.60030439393935,249.60030439393935,249.60030439393935,260.8210029999999
2017-02-21,275.450012,281.399994,274.01001,277.390015,277.390015,5676700,250.4176488235294,250.4176488235294,250.4176488235294,262.2445038499999
2017-02-22,280.309998,283.450012,272.600006,273.51001,273.51001,8755000,251.07743057142855,251.07743057142855,251.07743057142855,263.1895042999999
2017-02-23,264.0,264.660004,255.559998,255.990005,255.990005,14915200,251.2138909722222,251.2138909722222,251.2138909722222,263.2655044999999
2017-02-24,252.660004,258.25,250.199997,257.0,257.0,8171600,251.37027229729728,251.37027229729728,251.37027229729728,263.4900047499999
2017-02-27,248.169998,248.360001,242.00999500000003,246.229996,246.229996,11460800,251.23500186842102,251.23500186842102,251.23500186842102,263.1540046999999
2017-02-28,244.190002,251.0,243.899994,249.990005,249.990005,6078100,251.20307887179484,251.20307887179484,251.20307887179484,263.1220046999999
2017-03-01,254.179993,254.850006,249.110001,250.020004,250.020004,4809500,251.17350199999996,251.17350199999996,251.17350199999996,263.0265052499999
2017-03-02,249.710007,253.27999900000003,248.270004,250.479996,250.479996,3351800,251.15658721951215,251.15658721951215,252.01075177499996,263.0885047999999
2017-03-03,250.740005,251.899994,249.0,251.570007,251.570007,2919400,251.16643054761903,251.16643054761903,252.625251825,263.0895049999999
2017-03-06,247.910004,251.699997,247.50999500000003,251.210007,251.210007,3355500,251.16744395348834,251.16744395348834,253.23675199999997,263.0835052499999
2017-03-07,251.919998,253.889999,248.320007,248.589996,248.589996,3459500,251.10886559090906,251.10886559090906,253.72625202499998,262.6245055999999
2017-03-08,247.0,250.070007,245.320007,246.869995,246.869995,3725200,251.01466846666662,251.01466846666662,254.11600192499995,262.0940047999999
2017-03-09,247.630005,248.660004,243.0,244.899994,244.899994,3879300,250.88174076086952,250.88174076086952,254.49175189999997,261.2350051499999
2017-03-10,246.210007,246.5,243.0,243.690002,243.690002,3066300,250.72872504255312,250.72872504255312,254.84075204999994,259.95950464999993
2017-03-13,244.820007,246.850006,242.77999900000003,246.169998,246.169998,3022600,250.63375156249992,250.63375156249992,255.25525209999992,258.80650399999996
2017-03-14,246.110001,258.119995,246.020004,258.0,258.0,7598400,250.78408316326522,250.78408316326522,255.76150209999992,257.67650369999996
2017-03-15,257.0,261.0,254.270004,255.729996,255.729996,5330800,250.8830014199999,250.8830014199999,256.2652519499999,256.41400295
2017-03-16,262.399994,265.75,259.059998,262.049988,262.049988,7132200,251.10196194117643,251.10196194117643,256.8575016249999,255.52850184999997
2017-03-17,264.0,265.329987,261.200012,261.5,261.5,6497500,251.3019242115384,251.3019242115384,257.3010017499999,255.15600124999997
2017-03-20,260.600006,264.549988,258.820007,261.920013,261.920013,3614300,251.50226550943393,251.50226550943393,257.7307521749999,254.64050134999997
2017-03-21,262.829987,264.799988,250.240005,250.679993,250.679993,6908600,251.4870382407407,251.4870382407407,257.7747520499999,253.30500024999998
2017-03-22,251.559998,255.070007,250.50999500000003,255.00999500000003,255.00999500000003,4059300,251.55109199999995,251.55109199999995,257.7847518999999,252.3799995
2017-03-23,255.389999,257.670013,253.300003,254.77999900000003,254.77999900000003,3320200,251.6087510535714,251.6087510535714,257.7925018499999,252.31949920000002
2017-03-24,255.699997,263.890015,255.00999500000003,263.160004,263.160004,5647300,251.81140461403504,251.81140461403504,258.0587520749999,252.62749940000003
2017-03-27,260.600006,270.570007,259.75,270.220001,270.220001,6230800,252.12879420689652,252.12879420689652,258.4905021749999,253.82699965
2017-03-28,277.019989,280.679993,275.0,277.450012,277.450012,7987600,252.55796738983045,252.55796738983045,259.1610023499999,255.20000000000005
2017-03-29,278.339996,279.600006,275.540009,277.380005,277.380005,3676200,252.97166801666663,252.97166801666663,259.79725264999985,256.56800005
2017-03-30,278.040009,282.0,277.209991,277.920013,277.920013,4148400,253.3806572786885,253.3806572786885,260.5142528499999,257.94000090000003
2017-03-31,278.730011,279.679993,276.320007,278.299988,278.299988,3294600,253.78258196774192,253.78258196774192,261.18300247499985,259.27649995
2017-04-03,286.899994,299.0,284.579987,298.519989,298.519989,13888600,254.49269953968252,254.49269953968252,262.3627521499999,261.64199905000004
2017-04-04,296.890015,304.809998,294.5299990000001,303.700012,303.700012,10134600,255.26156379687498,255.26156379687498,263.51100272499986,264.3974998500001
2017-04-05,302.040009,304.880005,294.200012,295.0,295.0,7880900,255.87292435384612,255.87292435384612,264.44900244999985,266.80400010000005
2017-04-06,296.880005,301.940002,294.100006,298.700012,298.700012,5520600,256.5218196212121,256.5218196212121,265.36450307499985,269.4940010000001
2017-04-07,297.5,302.690002,297.149994,302.540009,302.540009,4579600,257.2086582686567,257.2086582686567,266.19800299999986,272.43650135000007
2017-04-10,309.149994,313.730011,308.709991,312.390015,312.390015,7664500,258.02014880882354,258.02014880882354,267.2770030999999,275.74750220000004
2017-04-11,313.380005,313.470001,305.5,308.709991,308.709991,5724600,258.7547842028985,258.7547842028985,267.9797527249999,278.28300175000004
2017-04-12,306.339996,308.450012,296.320007,296.839996,296.839996,6050700,259.29885865714283,259.29885865714283,268.3762523499999,280.33850175000003
2017-04-13,296.700012,307.390015,295.299988,304.0,304.0,9284600,259.92845219718305,259.92845219718305,268.9822520999999,282.43600235
2017-04-17,302.700012,304.0,298.679993,301.440002,301.440002,4138700,260.50500149999993,260.50500149999993,269.7945018499999,284.43300245000006
2017-04-18,299.700012,300.839996,297.899994,300.25,300.25,3035700,261.04945353424654,261.04945353424654,270.49500157499995,286.34950180000004
2017-04-19,302.459991,306.619995,302.109985,305.519989,305.519989,3898000,261.6504067162162,261.6504067162162,271.1982509249999,289.0915016000001
2017-04-20,306.51001,309.149994,300.230011,302.51001,302.51001,6149400,262.19520142666664,262.19520142666664,271.92325092499993,291.46650235000004
2017-04-21,302.0,306.399994,300.420013,305.600006,305.600006,4509800,262.76631727631576,262.76631727631576,273.16350094999996,294.00750270000003
2017-04-24,309.220001,310.549988,306.019989,308.0299990000001,308.0299990000001,5083500,263.3541572987013,263.3541572987013,274.43925092499995,296.25100245000004
2017-04-25,308.0,313.980011,305.859985,313.790009,313.790009,6737700,264.0007707820513,264.0007707820513,276.12825124999995,298.42950285000006
2017-04-26,312.369995,314.5,309.0,310.170013,310.170013,4695000,264.58519156962024,264.58519156962024,277.63275145,300.06550290000007
2017-04-27,311.690002,313.089996,307.5,308.630005,308.630005,3468600,265.13575173749996,265.13575173749996,279.09800147499993,301.62800290000007
2017-04-28,309.829987,314.799988,308.0,314.070007,314.070007,4463400,265.73987834567896,265.73987834567896,280.68775174999996,303.43550260000006
2017-05-01,314.880005,327.25,314.809998,322.829987,322.829987,8829600,266.4360991829268,266.4360991829268,282.46925124999996,305.66200255000007
2017-05-02,324.0,327.660004,316.559998,318.890015,318.890015,5382800,267.0680740722891,267.0680740722891,284.16125144999995,306.68050385000004
2017-05-03,317.670013,321.5299990000001,310.450012,311.019989,311.019989,7133400,267.59131115476185,267.59131115476185,285.72200127499997,307.0465027000001
2017-05-04,307.440002,307.769989,290.76001,295.459991,295.459991,14152000,267.91917797647056,267.91917797647056,286.936751175,307.06950225
2017-05-05,298.0,308.549988,296.799988,308.350006,308.350006,8177300,268.3893038837209,268.3893038837209,288.523001475,307.55200195000003
2017-05-08,310.899994,313.790009,305.820007,307.190002,307.190002,7006500,268.8352889195402,268.8352889195402,290.110501475,307.7845016
2017-05-09,309.380005,321.98999,309.100006,321.26001,321.26001,9676500,269.4310243863636,269.4310243863636,291.987751775,308.22800135
2017-05-10,321.559998,325.5,318.119995,325.220001,325.220001,5741600,270.0578668202247,270.0578668202247,293.6682518,309.05350185000003
2017-05-11,323.399994,326.0,319.600006,323.100006,323.100006,4753800,270.6472239222222,270.6472239222222,295.35250205,310.36650235
2017-05-12,325.480011,327.0,321.5299990000001,324.809998,324.809998,4121600,271.2424192417583,271.2424192417583,296.92150230000004,311.40700225
2017-05-15,318.380005,320.200012,312.5299990000001,315.880005,315.880005,7622000,271.7276103913044,271.7276103913044,298.28100242500005,312.1290024
2017-05-16,317.589996,320.059998,315.140015,317.01001,317.01001,4152500,272.2145179139785,272.2145179139785,299.65825235,312.9670029
2017-05-17,314.390015,314.630005,305.5,306.109985,306.109985,6711900,272.5751079893617,272.5751079893617,301.04400215,312.99650269999995
2017-05-18,307.0,313.940002,305.309998,313.059998,313.059998,5653800,273.0012647263158,273.0012647263158,302.495252225,313.52400209999996
2017-05-19,315.5,316.5,310.200012,310.829987,310.829987,4687600,273.3953139166667,273.3953139166667,303.896501925,313.78550114999996
2017-05-22,312.799988,314.369995,306.799988,310.350006,310.350006,4329200,273.77629012371136,273.77629012371136,305.076251975,313.90150149999994
2017-05-23,310.459991,310.730011,303.480011,303.859985,303.859985,4318400,274.08326660204085,274.08326660204085,305.917251575,313.4050002999999
2017-05-24,306.51001,311.0,305.399994,310.220001,310.220001,5033300,274.44828412121217,274.44828412121217,306.7365013,313.4074996999999
2017-05-25,311.019989,316.970001,307.809998,316.829987,316.829987,5014000,274.87210115000005,274.87210115000005,307.72275085,313.81749879999995
2017-05-26,317.2799990000001,325.48999,316.309998,325.140015,325.140015,7802200,275.3698032673268,275.9536012500001,308.9032509,314.3709991999999
2017-05-30,326.0,336.2799990000001,325.76001,335.100006,335.100006,7782900,275.9553934901962,277.0347012600001,310.32325135,314.9845001499999
2017-05-31,337.690002,342.890015,335.160004,341.01001,341.01001,9963400,276.58699170873797,278.1773013600001,311.385501875,316.0904998999999
2017-06-01,344.0,344.880005,337.290009,340.369995,340.369995,7608000,277.2002898173078,279.2909013600001,312.30225144999997,317.55800019999987
2017-06-02,339.769989,342.880005,335.929993,339.850006,339.850006,5590200,277.7969537809525,280.3766014300001,313.4235016,319.7775009499999
2017-06-05,338.5,348.440002,334.209991,347.320007,347.320007,6784400,278.45283164150953,281.5511015500001,314.63900147500004,321.7260009999999
2017-06-06,344.700012,359.48999,339.970001,352.850006,352.850006,11086800,279.14813233644867,282.78230165000014,315.8967514,324.0090011999999
2017-06-07,356.339996,360.5,355.140015,359.649994,359.649994,9398000,279.8935199444445,284.08290163000015,317.078250875,325.9285003999999
2017-06-08,363.75,371.899994,360.220001,370.0,370.0,9009800,280.72018489908265,285.40540163000014,318.6105011,328.1675003499999
2017-06-09,374.420013,376.869995,354.799988,357.320007,357.320007,17261400,281.4165469181819,286.6228016800001,320.122501375,329.87850039999995
2017-06-12,357.98999,364.5,350.619995,359.01001,359.01001,10517700,282.11558712612623,287.82930177000014,321.497751625,331.58850099999995
2017-06-13,367.619995,376.0,366.609985,375.950012,375.950012,11807900,282.9533944910715,289.15120194000013,323.360501875,334.59200135
2017-06-14,381.089996,384.25,376.309998,380.660004,380.660004,12818400,283.8180547522125,290.51050202000016,325.37075197499996,337.77450104999997
2017-06-15,372.5,375.459991,366.48999,375.339996,375.339996,10426500,284.6208787982457,291.77470200000016,327.11625215,341.23600159999995
2017-06-16,377.980011,378.01001,370.100006,371.399994,371.399994,6731000,285.3754798000001,292.94260193000014,328.83850175,344.1530014
2017-06-19,375.0,376.700012,367.799988,369.799988,369.799988,6549300,286.10327728448283,294.0959018000001,330.4435013,347.10150145
2017-06-20,376.670013,378.880005,369.730011,372.23999,372.23999,7438700,286.8394885042736,295.2932017500001,332.048751075,350.19600065
2017-06-21,374.350006,376.98999,368.019989,376.399994,376.399994,4923200,287.5984758389831,296.5277017200001,333.61400069999996,353.8230011
2017-06-22,377.98999,385.0,373.570007,382.609985,382.609985,7529800,288.39689188235303,297.8475015200001,335.4249999999999,357.4425003
2017-06-23,382.450012,386.98999,379.350006,383.450012,383.450012,6445800,289.1890012166668,299.1627017100001,337.29550017499986,360.77350155000005
2017-06-26,386.690002,386.950012,373.100006,377.48999,377.48999,6604100,289.9187614545456,300.44520156000004,338.8809997499999,363.39100030000003
2017-06-27,376.399994,376.399994,362.019989,362.369995,362.369995,6996400,290.5126240245903,301.55340148000005,339.8694999499999,364.75449975000004
2017-06-28,366.679993,371.73999,362.519989,371.23999,371.23999,6302500,291.1689440731709,302.75250136000005,341.1782493249999,366.26599875000005
2017-06-29,370.609985,371.0,354.100006,360.75,360.75,8221000,291.7300816209679,303.78230147000005,342.4214995999999,367.2849990000001
2017-06-30,363.709991,366.769989,359.619995,361.609985,361.609985,5848500,292.28912084800015,304.82360121000005,344.0752494499999,368.37299795000007
2017-07-03,370.23999,371.350006,351.5,352.619995,352.619995,6305400,292.767937309524,305.72900129000004,345.1819991749999,368.6379973500001
2017-07-05,347.200012,347.23999,326.329987,327.089996,327.089996,17046700,293.0381897401577,306.30790113,345.6794990249999,367.3499968500001
2017-07-06,317.26001,320.790009,306.299988,308.829987,308.829987,19324500,293.16156315625017,306.70390089000006,345.3687484499999,364.80899650000003
2017-07-07,313.5,317.0,307.380005,313.220001,313.220001,14176900,293.3170549224808,307.03010084000005,345.0687484499999,361.96999655
2017-07-10,312.899994,317.940002,303.130005,316.049988,316.049988,13820900,293.4919236384617,307.38080061000005,344.8924979999999,359.9064956
2017-07-11,316.0,327.2799990000001,314.299988,327.220001,327.220001,11559400,293.74938987786277,307.85540052000005,344.9527480749999,358.31699515
2017-07-12,330.399994,333.100006,324.5,329.519989,329.519989,10346100,294.0203792651517,308.46110029000005,345.29374767499985,355.995494
2017-07-13,330.109985,331.600006,319.970001,323.410004,323.410004,8594500,294.2413538872182,308.97290022000004,345.4537475249998,353.132994
2017-07-14,323.190002,328.420013,321.220001,327.7799990000001,327.7799990000001,5625200,294.4916422835822,309.47680006,345.99549787499984,350.75499415
2017-07-17,325.540009,327.100006,313.450012,319.570007,319.570007,9876900,294.6774079481483,309.93740003,346.15824809999987,348.1634948
2017-07-18,317.5,329.130005,315.660004,328.23999,328.23999,6373700,294.92419163970607,310.65989987999995,346.59349817499987,346.08549490000007
2017-07-19,328.230011,331.649994,323.220001,325.26001,325.26001,6357000,295.14562097080307,311.34249998,346.9662482749999,343.7364959
2017-07-20,326.899994,330.220001,324.200012,329.920013,329.920013,5166200,295.39760931884075,312.17940015,347.6177489749999,341.41249685
2017-07-21,329.459991,331.26001,325.799988,328.399994,328.399994,4901600,295.63503654676276,312.96350004,348.0722487999999,338.7019973
2017-07-24,330.23999,343.399994,330.01001,342.519989,342.519989,8637100,295.9699290642859,313.88849989,348.7144988499999,336.65549615000003
2017-07-25,345.0,345.600006,334.149994,339.600006,339.600006,6989200,296.2793622340427,314.77969999,349.0759986249999,334.76099695000005
2017-07-26,340.359985,345.5,338.119995,343.850006,343.850006,4820800,296.6143667676058,315.70249998,349.2947486249999,333.8349975
2017-07-27,346.0,347.5,326.290009,334.459991,334.459991,8302400,296.87902148251766,316.53499982,349.1309981499999,331.99599754999997
2017-07-28,336.890015,339.600006,332.51001,335.070007,335.070007,4880400,297.1442366597224,317.39979993000003,348.9984984499999,330.71199790000003
2017-07-31,335.5,341.48999,321.040009,323.470001,323.470001,8535100,297.3257936551726,318.16579999000004,348.58899832499986,328.8049987
2017-08-01,323.0,324.450012,316.130005,319.570007,319.570007,8303100,297.47815128082215,318.91250012,347.8952483249999,327.1524993
2017-08-02,318.940002,327.119995,311.220001,325.890015,325.890015,13091500,297.67142926530636,319.73450025,347.22124854999987,327.09250025
2017-08-03,345.329987,350.0,343.149994,347.089996,347.089996,13535000,298.0053385000002,320.74370023,346.9072485999999,329.00550069999997
2017-08-04,347.0,357.269989,343.299988,356.910004,356.910004,9268900,298.4006718255036,321.73280027,346.5799986999999,331.19000085000005
2017-08-07,357.350006,359.480011,352.75,355.170013,355.170013,6324500,298.77913410000025,322.72720044,346.5262488499999,333.14600210000003
2017-08-08,357.52999900000015,368.579987,357.399994,365.220001,365.220001,7449800,299.2191398410598,323.75890057000004,346.6814986249999,335.0460021
2017-08-09,361.0,370.0,358.950012,363.529999,363.529999,6892100,299.64223759868446,324.77920056000005,346.37099829999994,336.74650260000004
2017-08-10,361.600006,366.649994,354.660004,355.399994,355.399994,7092900,300.0066673790852,325.71400037,345.73949804999995,338.3460021
2017-08-11,356.970001,361.26001,353.619995,357.869995,357.869995,4365800,300.3824032727275,326.78590039,345.3027480249999,339.85050190000004
2017-08-14,364.630005,367.660004,362.600006,363.799988,363.799988,4502700,300.79154898064536,327.87380032,345.11274787499997,342.06200094999997
2017-08-15,365.200012,365.48999,359.369995,362.329987,362.329987,3085100,301.1860261474361,328.9493002,344.92599784999993,343.7665008
2017-08-16,363.0,366.5,362.519989,362.910004,362.910004,3413800,301.5791725031849,329.9468002,344.6927481999999,345.6490005
2017-08-17,361.209991,363.299988,351.589996,351.920013,351.920013,5027700,301.8977854177217,330.76380032000003,344.08074867499994,346.7490005
2017-08-18,352.910004,354.0,345.799988,347.459991,347.459991,5408200,302.18434016981155,331.46390011000005,343.201998825,347.70200035
2017-08-21,345.820007,345.820007,331.850006,337.859985,337.859985,6495400,302.40731295000023,332.0686999100001,342.06224814999996,347.46900014999994
2017-08-22,341.130005,342.23999,337.369995,341.350006,341.350006,4322000,302.64919303105614,332.7029998400001,341.15874855,347.55650015
2017-08-23,338.98999,353.48999,338.299988,352.769989,352.769989,4954500,302.9585806604941,333.44769985000005,340.9187484,348.0024993
2017-08-24,352.519989,356.660004,349.73999,352.929993,352.929993,4584700,303.2651537423315,333.99179989000004,340.460998475,348.9259994
2017-08-25,354.23999,355.690002,347.299988,348.049988,348.049988,3484000,303.5382320000002,334.43529965,340.143498175,349.57499844999995
2017-08-28,347.27999900000015,347.350006,339.720001,345.660004,345.660004,3764000,303.79351546666686,334.94189969,339.74474865,350.6844986
2017-08-29,339.480011,349.049988,338.75,347.359985,347.359985,4073700,304.0559640783135,335.42849942,339.6132484,352.0739975
2017-08-30,349.670013,353.470001,347.0,353.179993,353.179993,3412900,304.35011994011995,335.93489926,340.26549832499995,353.43849639999996
2017-08-31,353.549988,358.440002,352.820007,355.899994,355.899994,4072800,304.6569644285716,336.36999905000005,341.44224849999995,353.87899630000004
2017-09-01,356.119995,357.589996,353.690002,355.399994,355.399994,3049500,304.95721904142033,336.83689908,342.49674832499994,353.8034958
2017-09-05,353.799988,355.48999,345.890015,349.589996,349.589996,3835100,305.2197647882355,337.36439908,343.33524852499994,353.52449495
2017-09-06,349.5,350.980011,341.559998,344.52999900000015,344.52999900000015,4091400,305.4496491988306,337.76969907,343.76799847499996,352.48999485
2017-09-07,345.980011,352.480011,343.450012,350.609985,350.609985,4239200,305.7122092906979,338.26139889999996,344.2952483749999,351.84399415
2017-09-08,348.98999,349.77999900000015,342.299988,343.399994,343.399994,3263500,305.93005775722565,338.69289884,344.79499812499995,351.24399415000005
2017-09-11,351.350006,363.709991,350.0,363.690002,363.690002,7667100,306.26201145977035,339.27459897,345.6927481999999,351.53499450000004
2017-09-12,364.48999,368.76001,360.399994,362.75,362.75,5972900,306.5847999657145,339.87699887,346.7722480249999,351.48249510000005
2017-09-13,363.820007,368.070007,359.589996,366.230011,366.230011,4185200,306.9236932102275,340.48329892000004,347.7219985499999,351.67749630000003
2017-09-14,364.329987,377.959991,362.630005,377.640015,377.640015,7202500,307.3232204519776,341.17939908,349.0314986749999,352.41399685
2017-09-15,374.51001,380.0,372.700012,379.809998,379.809998,5420500,307.730449539326,341.83959897,350.2787482999999,353.8084961
2017-09-18,380.25,389.609985,377.679993,385.0,385.0,7188000,308.16212300558675,342.58789884,351.69374844999993,355.68549655000004
2017-09-19,380.0,382.390015,373.570007,375.100006,375.100006,6451900,308.5340001333335,343.25259884999997,352.50824887499994,357.5474976
2017-09-20,373.0,378.25,371.070007,373.910004,373.910004,4919100,308.89519352486207,343.85099882,353.3659988249999,359.1754975
2017-09-21,374.899994,376.829987,364.51001,366.480011,366.480011,4618200,309.2115936208793,344.28749905999996,353.93174894999987,359.8609986
2017-09-22,366.48999,369.899994,350.880005,351.089996,351.089996,8159400,309.44043734972695,344.60949887000004,354.3474990749999,359.76899875
2017-09-25,353.149994,357.470001,342.880005,344.98999,344.98999,7605900,309.63364144021756,344.94919888000004,354.5954986499999,359.61599885
2017-09-26,350.929993,351.23999,340.899994,345.25,345.25,7156300,309.82616229729746,345.44709897,355.1399986249999,359.59549864999997
2017-09-27,349.899994,351.48999,340.5,340.970001,340.970001,6060300,309.99360229032277,345.77329892,355.6749984749999,359.27599945
2017-09-28,339.880005,342.75,335.399994,339.600006,339.600006,5319600,310.151925304813,346.09739895999996,356.0177482499999,358.59700009999995
2017-09-29,341.859985,344.679993,338.600006,341.100006,341.100006,5107100,310.31654275531935,346.29579892000004,355.8679984999999,357.85700069999996
2017-10-02,342.519989,343.700012,335.51001,341.5299990000001,341.5299990000001,5286800,310.4816933174605,346.4588989,355.4834983749999,357.16350094999996
2017-10-03,335.899994,348.549988,331.2799990000001,348.140015,348.140015,10153600,310.6798950105265,346.70929899,355.3077484249999,357.0910018999999
2017-10-04,351.25,358.619995,349.600006,355.01001,355.01001,8163500,310.9119898534033,347.01129911,355.0524986499999,357.6150024499999
2017-10-05,356.0,357.440002,351.350006,355.329987,355.329987,4171700,311.1433335885418,347.40579892999995,354.8474983499999,357.8510025499999
2017-10-06,353.100006,360.100006,352.25,356.880005,356.880005,4297500,311.3803111606219,347.80449888,354.88449862499994,358.52500309999994
2017-10-09,349.649994,351.75,342.670013,342.940002,342.940002,7493700,311.5429899793816,348.17279905,354.51124879999986,357.4875030999999
2017-10-10,346.799988,355.630005,345.52999900000015,355.589996,355.589996,6978500,311.7688720615386,348.59809903,354.3059989999999,357.1295028999999
2017-10-11,353.890015,357.600006,351.149994,354.600006,354.600006,4500800,311.9873982551022,349.03579922000006,354.11274947499993,356.5480026499999
2017-10-12,352.950012,359.77999900000015,352.640015,355.679993,355.679993,4087000,312.2091880761423,349.48909909,353.93199919999995,355.4500015499999
2017-10-13,356.980011,358.48999,353.679993,355.570007,355.570007,3540500,312.42818211111125,350.00619931,354.0232490499999,354.23800199999994
2017-10-16,353.76001,354.480011,347.160004,350.600006,350.600006,5375500,312.6200003216082,350.40999936000003,354.1017494249999,352.5180022999999
2017-10-17,350.910004,356.220001,350.070007,355.75,355.75,3293300,312.8356503200002,350.79919949000003,354.54899979999993,351.55050199999994
2017-10-18,355.970001,363.0,354.130005,359.649994,359.649994,4939100,313.06855750248775,351.14429928000004,355.0064994999999,350.8375014999999
2017-10-19,355.559998,357.149994,348.200012,351.809998,351.809998,5061800,313.26034681188133,351.31139920000004,354.9824997249999,350.1040008499999
2017-10-20,352.690002,354.549988,344.339996,345.100006,345.100006,4930400,313.4171924236455,351.35229916000003,354.78675004999997,349.8045013499999
2017-10-23,349.880005,349.950012,336.25,337.019989,337.019989,5747300,313.5328924068629,351.31879910000004,354.51100007499997,349.40600129999996
2017-10-24,338.799988,342.799988,336.160004,337.339996,337.339996,4491700,313.6490246195124,351.29369900000006,354.30299987499995,349.01050109999994
2017-10-25,336.700012,337.5,323.559998,325.839996,325.839996,8594100,313.7082040922332,351.07889889000006,353.76500015,348.2540008499999
2017-10-26,327.7799990000001,330.230011,323.200012,326.170013,326.170013,5023500,313.768406067633,350.81209896000007,353.08975065000004,347.5825011999999
2017-10-27,319.75,324.589996,316.660004,320.869995,320.869995,6979700,313.80254832211557,350.4242989700001,352.2140006750001,346.57100065
2017-10-30,319.179993,323.7799990000001,317.25,320.079987,320.079987,4254400,313.8325839138758,349.9250988400001,351.3310005000001,345.49850004999996
2017-10-31,320.230011,331.950012,320.179993,331.5299990000001,331.5299990000001,5672300,313.91685731904784,349.66719876,350.87950057500007,344.66799925
