Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,64.709999,64.91999799999999,62.080002,63.779999,62.508438,4816800
2017-01-04,63.869999,64.209999,63.080002,63.59,62.322231,2620100
2017-01-05,63.799999,64.110001,62.810001,63.25,61.989014000000005,2531900
2017-01-06,63.52,63.75,62.560001,63.119999,61.861599,2936700
2017-01-09,62.73,62.900002,62.110001000000004,62.360001000000004,61.116753,2331000
2017-01-10,62.630001,63.09,62.299999,62.869999,61.616585,2382200
2017-01-11,63.130001,63.82,62.169998,63.77,62.498645999999994,2270500
2017-01-12,64.129997,64.129997,62.66,63.02,61.763596,2824600
2017-01-13,62.720001,63.25,62.360001000000004,62.779999,61.528378000000004,1316800
2017-01-17,63.16,63.919998,62.25,63.099998,61.842003000000005,3535900
2017-01-18,62.32,63.360001000000004,62.16,62.91,61.901039000000004,2559600
2017-01-19,62.830002,63.0,61.869999,62.220001,61.222103000000004,2218700
2017-01-20,63.0,63.18,61.580002,61.810001,60.818684,2780200
2017-01-23,61.549999,61.98,60.66,60.77,59.795361,2599600
2017-01-24,61.27,61.560001,60.5,60.959998999999996,59.982310999999996,4072800
2017-01-25,61.02,61.93,60.849998,61.43,60.444778,3907600
2017-01-26,61.810001,62.75,61.48,62.549999,61.546814000000005,3714100
2017-01-27,62.220001,62.490002000000004,61.290001000000004,62.080002,61.084354000000005,3282800
2017-01-30,61.509997999999996,61.779999,59.549999,59.950001,58.988514,3332800
2017-01-31,60.09,60.299999,59.099998,59.82,58.860595999999994,4648900
2017-02-01,60.330002,60.66,57.369999,57.779999,56.853313,5847600
2017-02-02,58.02,59.290001000000004,57.450001,59.09,58.142303000000005,3098300
2017-02-03,58.560001,59.970001,58.560001,59.639998999999996,58.683482999999995,2843100
2017-02-06,59.639998999999996,59.919998,57.810001,57.869999,56.941872,2671600
2017-02-07,57.59,57.59,55.75,57.029999,56.115341,4686800
2017-02-08,56.360001000000004,57.900002,55.810001,56.93,56.016949,3084600
2017-02-09,57.490002000000004,57.720001,56.77,56.919998,56.007107,2624400
2017-02-10,57.439999,57.709998999999996,56.919998,57.380001,56.459731999999995,2710000
2017-02-13,57.27,57.880001,56.759997999999996,57.18,56.262935999999996,1875300
2017-02-14,56.459998999999996,56.669998,54.529999,55.5,54.60988199999999,7432500
2017-02-15,55.080002,56.23,54.73,55.59,54.698441,4981700
