Date,Open,High,Low,Close,Adj Close,Volume,300ma,100ma,40ma,20ma
2017-11-21,6.01,6.12,6.01,6.08,6.08,1450600,5.407911111111111,5.251299999999997,5.611500000000002,5.900499999999998
2017-11-22,6.2,6.25,6.14,6.23,6.23,3107200,5.411548672566371,5.264599999999997,5.630500000000002,5.940499999999998
2017-11-24,6.33,6.37,6.3,6.36,6.36,1330100,5.415726872246696,5.281099999999997,5.654750000000003,5.9834999999999985
2017-11-27,6.27,6.28,6.17,6.22,6.22,1302700,5.419254385964912,5.296599999999997,5.6757500000000025,6.009999999999999
2017-11-28,6.2,6.25,6.19,6.22,6.22,1053800,5.422751091703057,5.312899999999997,5.700250000000002,6.035499999999999
2017-11-29,6.21,6.28,6.06,6.15,6.15,1805500,5.425913043478261,5.328299999999997,5.723250000000003,6.055999999999999
2017-11-30,6.2,6.22,6.07,6.13,6.13,2433700,5.42896103896104,5.342799999999998,5.747500000000003,6.076499999999999
2017-12-01,6.27,6.37,6.24,6.27,6.27,1785000,5.432586206896552,5.358499999999997,5.772250000000003,6.1
2017-12-04,6.2,6.22,6.14,6.16,6.16,920800,5.435708154506439,5.372199999999997,5.7992500000000025,6.112
2017-12-05,6.14,6.22,6.13,6.18,6.18,790000,5.43888888888889,5.385199999999997,5.826000000000002,6.111999999999999
2017-12-06,5.94,6.1,5.94,5.94,5.94,2151600,5.441021276595746,5.396899999999997,5.842000000000002,6.101499999999999
2017-12-07,6.0,6.06,5.99,6.03,6.03,836300,5.443516949152544,5.408799999999997,5.859250000000002,6.098499999999999
2017-12-08,6.17,6.2,6.09,6.14,6.14,2457600,5.446455696202533,5.420999999999997,5.881250000000002,6.098999999999998
2017-12-11,6.18,6.24,6.15,6.23,6.23,1309900,5.449747899159665,5.434099999999997,5.903250000000002,6.104999999999998
2017-12-12,6.25,6.26,6.07,6.12,6.12,1239300,5.452552301255231,5.447799999999997,5.920750000000003,6.106499999999997
2017-12-13,6.13,6.14,6.02,6.03,6.03,1257800,5.454958333333335,5.459899999999997,5.935750000000002,6.112999999999997
2017-12-14,5.96,6.12,5.95,6.1,6.1,1464800,5.4576348547717854,5.4709999999999965,5.952750000000003,6.1249999999999964
2017-12-15,6.14,6.15,6.09,6.14,6.14,800400,5.460454545454547,5.481599999999997,5.972500000000002,6.138999999999997
2017-12-18,6.17,6.18,6.07,6.12,6.12,1189400,5.463168724279837,5.491299999999996,5.990750000000003,6.1424999999999965
2017-12-19,6.14,6.17,6.13,6.16,6.16,693300,5.4660245901639355,5.500599999999996,6.010000000000003,6.1504999999999965
2017-12-20,6.19,6.25,6.16,6.23,6.23,1736300,5.469142857142859,5.509599999999995,6.029250000000003,6.157999999999996
2017-12-21,6.18,6.28,6.17,6.27,6.27,2457300,5.472398373983741,5.520599999999996,6.050250000000003,6.159999999999996
2017-12-22,6.22,6.3,6.22,6.28,6.28,1763500,5.475668016194333,5.531199999999996,6.069750000000003,6.155999999999995
2017-12-26,6.33,6.52,6.32,6.49,6.49,2981700,5.47975806451613,5.544799999999996,6.089750000000003,6.169499999999995
2017-12-27,6.47,6.49,6.43,6.46,6.46,1301800,5.483694779116467,5.557399999999996,6.108500000000003,6.181499999999995
2017-12-28,6.46,6.51,6.44,6.5,6.5,1695400,5.4877600000000015,5.570399999999995,6.127500000000003,6.198999999999995
2017-12-29,6.53,6.59,6.51,6.54,6.54,1591600,5.491952191235061,5.584099999999995,6.148000000000002,6.219499999999995
2018-01-02,6.58,6.6,6.54,6.58,6.58,1501700,5.496269841269842,5.5975999999999955,6.167500000000002,6.234999999999996
2018-01-03,6.65,6.78,6.65,6.77,6.77,2315200,5.501304347826087,5.6143999999999945,6.188750000000003,6.265499999999996
2018-01-04,6.77,6.83,6.75,6.8,6.8,2025700,5.506417322834646,5.631099999999995,6.204250000000004,6.296499999999996
2018-01-05,6.72,6.77,6.68,6.75,6.75,1122300,5.51129411764706,5.649199999999994,6.219250000000003,6.336999999999996
2018-01-08,6.75,6.8,6.72,6.79,6.79,1235700,5.5162890625,5.6673999999999936,6.2367500000000025,6.374999999999996
2018-01-09,6.83,6.99,6.8,6.94,6.94,2601500,5.521828793774319,5.688199999999994,6.257000000000003,6.4149999999999965
2018-01-10,7.01,7.05,6.97,7.02,7.02,2847100,5.527635658914729,5.709899999999993,6.279750000000003,6.454499999999998
2018-01-11,7.08,7.21,7.04,7.05,7.05,5020400,5.533513513513514,5.729499999999993,6.303750000000003,6.500999999999998
2018-01-12,7.02,7.17,7.0,7.15,7.15,2335700,5.53973076923077,5.7516999999999925,6.335000000000003,6.556999999999998
2018-01-16,7.11,7.15,7.02,7.08,7.08,2594700,5.5456321839080465,5.772899999999993,6.365500000000003,6.605999999999999
2018-01-17,7.06,7.14,7.05,7.09,7.09,2006200,5.551526717557252,5.793499999999994,6.396250000000002,6.653499999999999
2018-01-18,7.07,7.14,7.03,7.08,7.08,1493600,5.5573384030418245,5.8148999999999935,6.4220000000000015,6.7015
2018-01-19,7.02,7.07,6.97,7.05,7.05,1837500,5.562992424242424,5.835799999999993,6.448250000000002,6.746
2018-01-22,7.02,7.14,6.99,7.08,7.08,2194100,5.5687169811320745,5.858299999999993,6.473250000000002,6.788500000000002
2018-01-23,7.14,7.25,7.13,7.22,7.22,2823700,5.5749248120300745,5.882599999999993,6.498000000000002,6.836000000000001
2018-01-24,7.21,7.42,7.19,7.42,7.42,2828900,5.581835205992509,5.909599999999992,6.5245000000000015,6.893000000000001
2018-01-25,7.45,7.48,7.28,7.29,7.29,2233100,5.58820895522388,5.9338999999999915,6.551250000000001,6.933
2018-01-26,7.34,7.47,7.34,7.44,7.44,1717700,5.595092936802974,5.959299999999993,6.581750000000001,6.981999999999999
2018-01-29,7.35,7.37,7.27,7.34,7.34,1349500,5.601555555555555,5.981999999999992,6.611500000000001,7.023999999999999
2018-01-30,7.21,7.22,7.14,7.17,7.17,1293200,5.607343173431734,6.002299999999992,6.637500000000001,7.055499999999999
2018-01-31,7.18,7.26,7.1,7.24,7.24,1617300,5.613345588235294,6.023099999999992,6.661750000000002,7.088499999999999
2018-02-01,7.32,7.45,7.28,7.42,7.42,1828400,5.6199633699633695,6.047999999999993,6.693250000000002,7.120999999999998
