Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,74.610001,77.099998,74.5,76.18,76.18,1896300
2017-01-04,76.190002,77.959999,76.089996,77.519997,77.519997,1889500
2017-01-05,77.08000200000001,77.629997,76.33000200000001,76.93,76.93,1368200
2017-01-06,77.279999,79.809998,76.889999,79.300003,79.300003,1587700
2017-01-09,78.949997,79.739998,78.260002,79.589996,79.589996,1489000
2017-01-10,79.290001,80.370003,78.559998,79.980003,79.980003,1795600
2017-01-11,79.970001,81.029999,79.16999799999999,80.870003,80.870003,1764000
2017-01-12,80.720001,80.860001,79.239998,80.650002,80.650002,1646400
2017-01-13,80.720001,81.410004,80.440002,81.32,81.32,1667300
2017-01-17,80.970001,81.230003,78.290001,78.620003,78.620003,2403000
2017-01-18,79.099998,80.059998,78.690002,79.709999,79.709999,1676900
2017-01-19,80.260002,80.779999,79.650002,79.980003,79.980003,1498000
2017-01-20,80.699997,81.889999,80.239998,81.66999799999999,81.66999799999999,6042500
2017-01-23,81.389999,81.910004,80.910004,81.540001,81.540001,1204400
2017-01-24,81.599998,82.629997,81.529999,82.0,82.0,1814700
2017-01-25,82.870003,83.959999,82.43,82.650002,82.650002,1589700
2017-01-26,82.769997,82.940002,81.480003,81.639999,81.639999,1515800
2017-01-27,81.980003,81.980003,80.889999,81.760002,81.760002,1487100
2017-01-30,81.57,81.66999799999999,79.150002,81.160004,81.160004,1975800
2017-01-31,80.879997,81.349998,79.800003,81.339996,81.339996,1249500
2017-02-01,81.089996,81.959999,80.379997,81.279999,81.279999,1440900
2017-02-02,80.82,82.870003,80.040001,82.760002,82.760002,1116900
2017-02-03,83.57,84.970001,83.139999,84.410004,84.410004,1822400
2017-02-06,84.449997,84.550003,82.33000200000001,82.82,82.82,1925000
2017-02-07,82.290001,85.110001,81.800003,84.5,84.5,2975400
2017-02-08,84.440002,84.889999,82.58000200000001,82.93,82.93,2182300
2017-02-09,84.33000200000001,84.910004,83.16999799999999,83.879997,83.879997,1808400
2017-02-10,83.970001,84.459999,82.379997,83.230003,83.230003,1695100
2017-02-13,83.650002,84.720001,82.940002,84.279999,84.279999,4004600
2017-02-14,84.25,84.589996,82.809998,84.540001,84.540001,4042500
2017-02-15,84.279999,84.940002,83.540001,84.360001,84.360001,2200800
2017-02-16,84.690002,85.459999,83.83000200000001,85.139999,85.139999,1829900
2017-02-17,84.720001,86.489998,83.75,86.400002,86.400002,1816300
2017-02-21,87.0,87.519997,86.760002,87.150002,87.150002,1910200
2017-02-22,86.800003,87.139999,86.16999799999999,86.379997,86.379997,1349900
2017-02-23,86.690002,87.370003,85.91999799999999,87.099998,87.099998,1368000
2017-02-24,86.559998,87.690002,85.690002,87.550003,87.550003,1370200
2017-02-27,87.470001,87.949997,86.58000200000001,87.739998,87.739998,1535200
2017-02-28,87.82,87.900002,85.989998,86.300003,86.300003,1973200
2017-03-01,87.379997,89.18,86.459999,88.93,88.93,2501900
2017-03-02,88.730003,88.730003,87.050003,87.32,87.32,4309400
2017-03-03,87.0,88.349998,84.980003,85.32,85.32,4617000
2017-03-06,84.300003,84.459999,82.58000200000001,82.940002,82.940002,2571400
2017-03-07,82.389999,83.440002,81.75,82.07,82.07,2293000
2017-03-08,82.529999,83.849998,81.82,83.459999,83.459999,2235200
2017-03-09,83.220001,84.290001,82.58000200000001,84.239998,84.239998,1935600
2017-03-10,84.800003,86.18,84.660004,86.120003,86.120003,2404300
